title,news_content,url,uuid,byline,newsroom,publisher,creation_date,last_modified_date,locations,relationships,
Her er Norges mest rasfarlige veier,"Norge har en rekke rasfarlige veistrekninger. Nederst i saken har vi listet ut de ti verste riksveiene og de ti verste fylkesveiene. Og det kan bli svært dyrt å utbedre disse veiene. Ifølge beregninger NAF har gjort, vil det nemlig koste til sammen 14,2 milliarder kroner, bare å sikre de ti mest rasfarlige strekningene på riks- og fylkesveinettet. Det haster å sette i gang skredsikring av flere strekninger, sier pressesjef PERSON i NAF. Summen fordeler seg på 8,7 milliarder kroner på riksveier og 5,5 milliarder kroner på fylkesveier, ifølge oversikten. Den tar utgangspunkt i tall fra Statens vegvesens oversikt over skredpunkt som er levert inn til Samferdselsdepartementet i forbindelse med ny Nasjonal transportplan. Mange av de mest skredfarlige strekningene er i Vestland fylke, spesielt på riksveiene. Dette er veier der faren for ras er høy og hvor en hendelse kan få store konsekvenser, sier Handagard. Hvis alle skredpunkt med høy og middels faregrad skulle sikres, ville det koste totalt 95 milliarder kroner, opplyser NAF. Behovene er store også i Nordland, Troms, Finnmark og Møre og Romsdal. Skredfaktor beregnes ut fra hvor sannsynlig det er at det går ras. Man ser på hvilke konsekvenser det kan få ut fra hvor mye trafikk det er på stedet, mulighet for omkjøring og andre faktorer.  Dette er bare toppen av isfjellet. På riksveiene er det 78 steder med høy skredfaktor, og på fylkesveiene er tallet 123. I tillegg kommer en rekke steder med middels eller lav faregrad, der det fortsatt er behov for tiltak, sier PERSON. På mange utsatte strekninger er det behov for tunnel eller ny trasé for å sikre veien. I tillegg til de store investeringene som trengs på noen av de mest rasfarlige strekningene, er det mye som kan gjøres med mindre tiltak. Varsling, sikring av terrenget og andre utbedringer kan gjennomføres relativt raskt, om midlene kommer på plass, sier PERSON. Riksveier rangert etter skredfaktor: Rv 13 Kvassdalen Vestland, Rv13 Osgjelet Vestland, Rv 5 Skredvikja Vestland, E16 Vaksdal Vestland, Rv 13 Byrkjenes Vestland, Rv 15 Grasdalen Vestland, E 10 Presteneset Nordland, E10 Kvanndalen Nordland, Rv 13 Øvre Lonevatn Vestland, Rv 13 Ygningsdalshamrane Vestland, Fylkesveier rangert etter skredfaktor: Fv 5744 Navelsakerstranda Vestland, Fv 5829 Otterdalsstranda Møre og Romsdal, Fv 613 Gaularfjellet Vestland, Fv 5723 Merkingsgjølet Vestland, Fv 7594 Myrlandsfjellet Nordland, Fv 5625 Skjerdalsberget Vestland, Fv 8830 Store Lerresfjord Finnmark, Fv 5724 Heimefonna Vestland, Fv 49 Snauhaugtunnelen Vestland, Fv 49 Tokagjeltunnelen Vestland",https://www.tv2.no/broom/her-er-norges-mest-rasfarlige-veier/16253552/,placeholder,placeholder,tv2,tv2,placeholder,,"Norge, Vestland, Nordsland, Troms, Møre og Romsdal, Kvassdalen, Osgjelet, Skredvikja, Vaksdal, Byrkjenes, Grasdalen, Presteneset, Kvanndalen, Øvre Lonevatn, Ygningsdalshamrane, Navelsakerstranda , Otterdalsstranda, Gaularfjellet, Merkingsgjølet, Myrlandsfjellet, Skjerdalsberget, Store Lerresfjord, Heimefonna, Snauhaugtunnelen,  Tokagjeltunnelen, Finnmark","[{Vestland, isIn, Norge}, {Nordsland, isIn, Norge}, {Troms, isIn, Norge}, {Møre og Romsdal, isIn, Norge}, {Kvassdalen, isIn, Norge}, {Osgjelet, isIn, Norge}, {Skredvikja, isIn, Norge}, {Vaksdal, isIn, Norge}, {Byrkjenes, isIn, Norge}, {Grasdalen, isIn, Norge}, {Presteneset, isIn, Norge}, {Kvanndalen, isIn, Norge}, {Øvre Lonevatn, isIn, Norge}, {Ygningsdalshamrane, isIn, Norge}, {Navelsakerstranda, isIn, Norge}, {Otterdalsstranda, isIn, Norge}, {Gaularfjellet, isIn, Norge}, {Merkingsgjølet, isIn, Norge}, {Myrlandsfjellet, isIn, Norge}, {Skjerdalsberget, isIn, Norge}, {Store Lerresfjord, isIn, Norge}, {Heimefonna, isIn, Norge}, {Snauhaugtunnelen, isIn, Norge}, {Tokagjeltunnelen, isIn, Norge}, {Finnmark, isIn, Norge}]"
Mann tiltalt for drapstrusler mot familien. N\u00e5 er han fengslet for knivstikking.,"Om natten på nyttårsaften rykket patruljer ut til en adresse i Os hvor det ble meldt om en alvorlig voldshendelse. En mann skal ha stukket en annen i ryggen med kniv.  Den mistenkte mannen i 40-årene ble pågrepet, og måtte tilbringe årets første dag i varetekt. Der blir han sittende, da retten besluttet å varetektsfengsle ham i fire uker etter et fengslingsmøte mandag. Mannen erkjenner ikke straffskyld, og hevder at han handlet i selvforsvar. Siktede har forklart at han på et tidspunkt hadde et geværløp presset mot ansiktet sitt. Mannen har imidlertid innrømmet i avhør at han hadde med seg kniv til stedet den kvelden, og at han stakk offeret med den. Men ifølge kjennelsen har han forklart at han gjorde det fordi han selv ble angrepet, og viste blant annet til et blåmerke i ansiktet som han hevdet stammet fra geværløpet. Dette mente ikke retten at var en god nok grunn til å løslate mannen. De la heller ingen vekt på forsvarer Jørgen Riples poeng om at det tok ti minutter før fornærmede kontaktet nødetatene, fordi et ulovlig skytevåpen angivelig skulle bli skjult. Videre kommer det frem at det har vært en langvarig konflikt mellom de to involverte mennene i forkant av knivstikkingen, som har endt i at siktede i perioder har blitt blokkert av fornærmede. At denne konflikten nå resulterer i vold, er med på å styrke gjentakelsesfaren, konkluderer tingretten.  Mannen som ble knivstukket, fikk mindre alvorlige skader. Nå jobber vi med å kartlegge hvem som kan ha sett noe, og hva som har skjedd, sier politifullmektig Nathalie Christensen til BA. Den voldssiktede mannen i 40-årene er godt kjent for politiet fra før. Det var han som i juni i fjor utløste en elleve timers lang politiaksjon i Os, da han skal ha kommet med drapstrusler mot to familiemedlemmer. Truslene kom ifølge kjennelsen over telefon og nett, mens han oppholdt seg alene i en bolig. Utenfor samlet tropper med bevæpnet politi seg, som i timevis forsøkte å få ham til å overgi seg. Fra leiligheten skal han også ha sendt bilder av seg selv mens han hadde våpen. I boligen til mannen ble det funnet luftvåpen med kuler i, ammunisjon til hagle, samt flere piler og buer. Da han til slutt ble pågrepet, skal han ha siktet mot en politibetjent. Disse forholdene ble mannen nylig tiltalt for. Påtaleansvarlig Christensen forteller at tiltalen ble tatt ut i slutten av desember, og det er foreløpig ikke berammet noen dato for rettssaken. I september i fjor ble han løslatt etter å ha sittet varetektsfengslet for trusselsituasjonen. At han i tidsrommet etter løslatelsen har pådratt seg en ny alvorlig straffesak er med på å underbygge den sterke gjentakelsesfaren, påpeker retten i den ferske fengslingskjennelsen. Mannens forsvarer, Jørgen Riple, har ingen annen kommentar utover at hans klient ikke erkjenner straffskyld for knivstikkingen.",https://www.ba.no/5-8-2115611,amedia-c3dd84d2d5164605616ddb75e8fab13a,68b3003404163c5f2289d0fd2823342a,ba,amedia,2023-01-03T10:39:55.000+0100,,Os,[{}]
Ka skal vi krangla om i 2023?,"Siden en eller annen gang for 50 år siden har det gått nedover med oss, eller med folketallet. Og med blandingen av eldre og arbeidsføre mennesker i kommunen vår. Vi kalte det med rette en forgubbing, vi blir et samfunn hvor færre må betale regningen for flere og flere og eldre og eldre. Det skal bygges mer eldrehjem, gis mer sykehjem, flere plasser på sykehus. Og de eldre blir eldre enn før, sykere etter hvert.  De yngre flytter. Ikke alle kan arbeide i helse- og sykehelsetjenesten. I høst fikk Ullensvang et oppsving i folketallet. Det steg med ca. 250. For første gang siden 1973 fikk vi flere innbyggere - alt kom sist høst. Og økningen kom som et resultat av krigen i Ukraina. Vi tar naturligvis imot flyktninger fra et naboland som blir voldtatt av et regime som kun Hitler kan måle seg med i ondskap. Vi får håpe at de alle kan reise hjem igjen til et fritt land om ikke så lenge. Gud være med Ukraina. For oss andre er det en annen kamp, og som vi helst bør vinne. Kampen om å bli noe annet enn et stort eldrehjem. Derfor er det umulig å si nei til alt. For det er det vi har gjort - i 50 år - minst. For uansett, vi må vi gripe de mange mulighetene som byr seg. Det holder ikke med filosofiske drømmer om skoler eller institusjoner som samfunnet bør etablere her inne i fjordene. Vi har sagt nei til det meste. Samfunnet - eller Staten - har i praksis sagt det motsatte av hva vi vil, Staten har stengt det ene kontoret etter det andre. Arbeidskontoret, ligningsvesenet, politiet, Statens vegvesen, tollkontoret, osv. Vi må fikse det selv, vi kan ikke engang regne med Senterpartiet som sier de satser på distriktene - bare ikke på oss. Vi må nok, som sagt, fikse det selv. Og vi har heldigvis folk utover langs begge fjordsidene som satser. Sider. Det er blitt mye mer enn en kjellervirksomhet som nå har kommet opp og skikkelig på gli. Det er nærmest blitt en industri og en merkevare - sider fra Hardanger. Det er klart at dette hjelper på i kommunen vår. Men vi vokser ikke. Ikke ennå. Det ligger store muligheter i Odda. Lothepus er i gang med sine planer på Hjøllo, nye planer for hotell på Almerket er på gang, men samtidig legges det ned nok en butikk i sentrum. Og over oss kneiser Rossnos 1407 meter og gliser av oss som krangler om fjellet. Som om vi klarer å ødelegge Rossnos! Det ER opp til oss selv, og det er helt vesentlig at vi tør å være dristige - at vi tør. Godt nyttår!",https://www.hardanger-folkeblad.no/5-22-482065,amedia-b33744f6ef794300ac4fdd9bdf144597,b35fe8df67b52d02d19bd97314e20dea,hardanger-folkeblad,amedia,2023-01-03T01:23:00.000+0100,,"Ullensvang, Ukraina, Hardanger, Odda, Hjøllo, Almerket, Rossnos","[{Hjøllo, isIn, Odda}]"
Tosifra kuldegrader i fjellet og noko vegarbeid her og der,"Rv 13 Bondeviki – Fardal er inne på lista over vegarbeid etter juleferie. Her er det, som tidligere, vegarbeid med manuell dirigering. Det gjelder mellom 07:00 og 19:00 mandag, tirsdag og onsdag, og mellom 07:00 og 16:00 torsdag. Utenfor arbeidstider er det lysregulering. Arbeidet skal vare fram til 30. juni. Et nytt tilskudd til lista er vegarbeid på Rv 5 Hatlebakken – Kaupanger, i retning Sogndal. Arbeidet skal vare fram til 1. februar. Når det gjelder fjellovergangene ser det slik ut:E16 Filefjell: Open. Ved Smedalen er temperaturen -22,1 grader. Fv 50 Hol – Aurland: Open. Ved Vestredalen er det -15 grader. Fv 53 Årdal – Tyin: Open. Ved Tyinosen er det -24,8 grader. Rv 13 Vikafjellet: Open. Her viser værdata fra vegvesenet en temperatur på -9,3 grader. Rv 52 Hemsedalsfjellet: Open Her er temperaturen -15,6 grader. For flere vegmeldinger kan du lese her, eller du kan holde deg oppdatert på vegvesen.no.",https://www.sognavis.no/5-115-922870,amedia-90ba44b055111cca2f05bcb92e1955ac,b22e88db1ea7f3249b8dacc66fd6cb20,sognavis,amedia,2023-01-03T07:03:53.000+0100,,"Bondeviki, Fardal, Hatlebakken, Kaupanger, Sogndal, Filefjell, Smedalen, Hol, Aurland, Vestredalen, Årdal, Tyin, Tyinosen, Vikafjellet, Hemsedalsfjellet","[{Flesland, isIn, Bergen}]"
Oppfordrer til \u00e5 f\u00e5 flere barn: \u2013 Det ansvaret er det bare bergensere som kan ta,"Fødselstallene i Bergen stuper: – Katastrofe, sier seksjonsoverlege Macsali.  I 2012 var fødselstallet ved Kvinneklinikken (KK) i Bergen så høyt som 5084. Men i 2022 nådde det sitt laveste punkt på over ti år, med bare 4320 fødsler. Seksjonsoverlege ved KK, Ferenc Macsali, er tydelig i sin vurdering av de lave fødselstallene i Bergen: Det er selvfølgelig en katastrofe. Det er viktig at bergenserne forstår at hvis verden skal dele gleden ved å være i nærheten av en bergenser, må det fødes flere barn. Det er bare bergenserne som kan ta på seg det ansvaret. Han viser også til da Erna Solberg oppfordret nordmenn til å få flere barn i sin nyttårstale i 2020: Jeg er ganske sikker på at hun håpet at Bergen ville følge den oppfordringen. Flere igangsettelser I 2021 oversteg gjennomsnittsalderen for førstegangsfødende 30 år. Tallene for 2022 vil først være tilgjengelige mot slutten av januar fra Medisinsk fødselsregister i Bergen. Hvilke utfordringer gir synkende fødselstall for dere med tanke på bemanning og kapasitet? Synkende fødselstall fører til reduserte inntekter og gjør det vanskeligere for oss å opprettholde bemanningen. Samtidig kan vi ikke være sikre på om fødselstallet for 2023 vil være stabilt, synkende eller til og med økende. I tillegg til fallende fødselstall bemerker Macsali en trend med en økende andel igangsettelser av fødsler år for år: Videre er våre og norske tall meget stabile, med den beste omsorgen for mor og barn som man kan få i verden. Nedgangstider kan få litt effekt Å oppdra barn er dyrt. Med stigende priser og renter sliter mange med å få økonomien til å gå opp for tiden. Katrine Vellesen Løken, professor ved Norges Handelshøyskole, forteller til BA at antall fødsler typisk går litt ned i nedgangstider: Men effekten av økonomi er liten sammenlignet med andre faktorer, så det er ingen grunn til å tro at fødselstallene vil bli veldig påvirket, beroliger hun. Akkurat nå har mange jobb, og det ville ta ganske mye for at økonomiske nedgangstider skulle ha en betydelig innvirkning på antall fødsler. Hun påpeker imidlertid at det kan føre til at noen venter litt med å få barn: Men det er ikke sikkert at det til slutt vil påvirke det totale antallet fødsler, sier Løken. Professoren nevner at studier viser at økonomiske insentiver som bonuser for å få barn kan ha en viss effekt på å øke fødselstallene: Men bare midlertidig. Ingen vet nøyaktig hva som skal til for å snu trenden med synkende fødselstall som vi ser over hele Vesten. Det er svært komplekst, sier Katrine Vellesen Løken. Korrigering: BA rapporterte først at det ble født 4230 barn ved KK i fjor. Det riktige tallet er 4320. Feilen ble korrigert den 4. januar klokken 10:30.",https://www.ba.no/5-8-2116409,amedia-920efa8911cfc3dc01701e89c2385dc4,618f888c18e1226c1408172c3720d16b,ba,amedia,2023-01-03T21:45:31.000+0100,,Bergen,[{}]
Politiet etterlyser vitne etter brann i containerar ,"Brannene ble oppdaget tidlig mandag morgen, rett etter hverandre, sier fungerende straffesaksansvarlig ved Hardanger politistasjon, Bodil Nakkerud.  Hun opplyser videre at en person ble observert på overvåkningskamera i det aktuelle tidspunktet. n kan ikke se at vedkommende tenner på, men vedkommende var i området på det aktuelle tidspunktet. Vi ønsker å komme i kontakt med den personen, sier Nakkerud. Det skal ha vært brann i to forskjellige containere og en søppelbøtte.","https://www.hardanger-folkeblad.no/5-22-482273""",amedia-6a76cf3897a5e86ccbe2aff66d1037e8,935d813000a77935ca1a2c3d074216a6,hardanger-folkeblad,amedia,2023-01-03T12:17:36.000+0100,,Hardanger,[{}]
I jula skjedde det igjen \u2013 vurderer \u00e5 melda h\u00e6rverk til politiet,"I romjula skjedde det igjen. Synet som møtte de trengende i ferjekø, var lite pent.  I tillegg til griseri, var det også gjort rent hærverk på inventaret. Vi har fått saken inn i politiloggen, men har ikke fått noen formell politimelding på det, sier politiførstebetjent Stein Helge Selland ved Sogndal politistasjon. Bildet som Sogn Avis har fått tilsendt fra en tipser som skulle benytte seg av fasilitetene, taler for seg selv.  Dette definerer vi som skadeverk. Det ble også revet ned et brannslukkingsapparat, men det var heldigvis ikke tatt i bruk, sier Selland. Han sier videre at de venter på en mulig politimelding fra Norled. Får vi det så må vi sette i gang etterforskning på vanlig måte, sier Selland.",https://www.sognavis.no/5-115-922889,amedia-6c7c9e29ab3b38912b689e68b2c42ab7,,sognavis,amedia,2023-01-03T11:21:33.000+0100,,Sogndal,[{}]
Gav folk ei skrape,"Tre vegvesen-tilsatte i gule vester ble tirsdag formiddag observert på parkeringsplassene ved Sørfjordsenteret og på Almerket.  Hva holder dere på med? spør vi en av dem som deler ut isskraper til folk som kommer til eller forlater bilen på parkeringsplassen.  Vegvesenet har en kampanje om oppmerksomhet i trafikken. En tredjedel av alle dødsulykker i trafikken skyldes at man ikke er oppmerksom, og dette handler om å få folk til å tenke gjennom hva som kan ta oppmerksomheten bort fra det du faktisk bør være oppmerksom på i trafikken, sier seniorinspektør Sverre Våge. Han har med seg Lene Lutro Lee og Hilde T. Selheim, og forteller at kampanjen går over de to første ukene i januar. Tirsdag var de i Odda, onsdag er det Norheimsund som står for tur. På isskraperen som blir delt ut står det, Tenk Gjør Kjør.  Om det er store skjermer, som mange av dagens biler er utstyrt med, eller lyd fra barn i baksetet eller andre ting som kan stjele oppmerksomheten din - rådet er at du gjør deg ferdig med dette før du kjører, og at du retter full oppmerksomhet mot trafikken rundt deg. Oppmerksomheten din vil redde liv. Det er viktig å tenke på, og minst like viktig å gjøre det, sier Våge.  Hva tilbakemeldinger har dere fått fra folk? Bare positive. Folk blir litt skeptiske når de ser oss, men når de hører hva vi vil snakke om, er de jo helt enige i det vi sier.",https://www.hardanger-folkeblad.no/5-22-482280,amedia-6222e0a6220d43287ef0f828b29533a2,489c8169b75cd9da5ff067b5cf60a96d,hardanger-folkeblad,amedia,2023-01-03T17:56:00.000+0100,,"Almerket, Odda, Norheimsund","[{Almerket, isIn, Odda}]"
"Sjokkmelding fr\u00e5 regjeringa \u2013 Voss f\u00e5r trekt inn 87 millionar kroner i inntekter, Vaksdal 85 millionar","Avisa Hordaland: Ei sjokkmelding av dimensjonar ramla inn til ordføraren og rådmannen i både Voss og Vaksdal kommunar mot slutten av året.  Det var varsla at kommunar som har tent godt på høge kraftprisar må dela av inntektene til fellesskapet, men ingen visste kor store trekka ville bli for kvar kommune. Rett før jolefreden senka seg, vedtok Stortinget å kutta rammetilskotet for Voss med 87 millionar kroner for 2023. Dette fører til at Voss herad per i dag har eit budsjett for 2023 som kanskje ikkje er godkjent. Kan ikkje stå slik Tysdag 2. januar, fyrste arbeidsdagen i det nye året, står sentrale delar av heradet i ei form for alarmberedskap.  Dette er me nøydde å finna ut av. Det kan ikkje stå slik. Me må sikra at me får ei avklaring og at det blir rettferdig, seier Hans-Erik Ringkjøb. Han vedgår gladeleg at han ikkje forstår korleis Stortinget og regjeringa har kome fram til fordelinga dei har sett opp. Voss herad får eit kutt som utgjer 60 prosent av inntektene. Det same gjer Vaksdal som blir trekt for nesten 85 millionar kroner. Andre kommunar som Ulvik, Aurland og Modalen slepp derimot utan nokon kutt. Andre igjen får monalege kutt: Eidfjord mister 16 millionar kroner, Kvam 12 millionar kroner og Vik herad vert veldig sterkt råka med kutt på nesten 50 millionar kroner. Mykje høgare kutt enn venta Både vossaordførar Hans-Erik Ringkjøb og kollega i Vaksdal, Hege Eide Vik, forstår ikkje korleis regjeringa har kome fram til desse summane. Me i Voss herad er på saka, både internt i administrasjonen og politisk. I tillegg jobbar me gjennom interesseorganisasjonane våre, og skal ha møte i LVK (Landssamanslutninga for vasskraftkommunar) tysdag, held ordføraren fram. Hege Eide Vik seier at dei i Vaksdal heller ikkje forstår summen på nesten 85 millionar kroner. Me må få oversikt over saka, og finna ut kva som ligg til grunn for talet. Me hadde rekna med eit nedtrekk på 30-40 millionar kroner ut frå våre utrekningar, og kuttet er mykje større enn venta. Talet som regjeringa kjem med, får me ikkje til å stemma med noko som helst, seier Vik. Sel konsesjonskraft Bakgrunnen for kuttet, som også Eidfjord opplever, er at mange av kraftkommunane har sikra seg ekstraordinære inntekter i 2022 gjennom sal av konsesjonskraft. Sidan prisane på straum er så høge, har inntektene til kommunane som sel konsesjonskraft blitt desto større. Regjeringa varsla tidlegare i haust at dei difor ville trekkja inn tre milliardar kroner av desse inntektene i 2023, for å overføra meir pengar til fellesskapet.  Kommunal- og distriktsdepartementet har no fastsett fordelinga av trekket.  Har fått ulike reaksjonar  Kommunal- og distriktsminister Sigbjørn Gjelsvik fortel til Sogn Avis om fleire ulike typar reaksjonar etter at fordelinga var klar. Også i Sogn er det store utslag. Framfor alt har departementet fått ein del spørsmål om korleis trekket er rekna ut, og oppimot andre kommunar. Me har basert oss på det som er meldt inn av kommunane. Departementet har også teke omsyn til juridisk bindande avtalar på det tidspunktet ordninga vart gjort kjent, opplyser Gjelsvik.",https://www.ba.no/5-8-2115956,amedia-50fa787146dc5e5f17549d033d0e0ef2,54ebab005fb2020764defb09b3b7b0b5,ba,amedia,2023-01-03T13:46:18.000+0100,,"Voss, Vaksdal, Ulvik, Aurland, Modalen, Eidfjord",[{}]
Petter og 37 andre sat i bussen som velta på Hemsedalsfjellet: – Folk datt opp på kvarandre,"Dei 38 passasjerane som sat fast i den velta bussen er no komen trygt ned frå fjellet. Hemsedalsfjellet er stengt som følge av ulukka. Etter ein fleire timar lang redningsoperasjon på Hemsedalsfjellet er alle dei 38 passasjerane ute av bussen og på veg ned til Håbakken Kafe i Lærdal. Ein av dei som sat på bussen var Petter Jonsbråtan Zachariassen. Han fortel om kaotiske tilstandar då bussen velta.  Folk datt frå seta og opp på kvarandre. Ho ved sidan av meg datt skikkeleg og fekk ei stong i bakhovudet, seier Petter Jonsbråtan Zachariassen. Han fortel at dei mista all sikt då dei kom opp på fjellet og deretter køyrde av vegen. Då kjente vi at vinden tok tak i bussen og at vi kom til å velte, seier han. Jonsbråtan Zachariassen fortel at fleire var i sjokk etter velten. Det var heilt stille først, så begynte vi å prate med kvarandre og sjekke at alle hadde det bra. Heldigvis var det ingen som var alvorleg skadd. Renee Pang var også på bussen, og ho frykta det verste då bussen tippa over. Eg er glad vi overlevde, det er det viktigaste, seier Pang. Rundt kl. 20 har passasjerane fått i seg mat og fått varmen i kroppen igjen, før dei skal reise vidare. Vy har sat opp ny transport som skal hente dei på Håbakken i Lærdal. Politiet seier dei kjem til å opprette sak etter ulukka. Blei evakuert i puljar Passasjerane om bord i bussen blei evakuert i to puljar av naudetatane sine køyretøy. Kl. 18.20 meldte politiet at dei siste 15 personane var på veg ned frå fjellet. Frå før er 23 passasjerar blitt evakuert i brannvesenet sine køyretøy.Dei 23 passasjerane blei køyrd vestover mot Breistøl før dei blei køyrd vidare til Håbakken kafé der kommunen har oppretta ein opphaldsstad for dei evakuerte. Kl. 17.18 meldte Vest politidistrikt at dei siste 15 personane er klar for neste runde med evakuering. Det er ingen som er alvorleg skadd. Nokre er forslåtte og har smerter her og der, men ingen blir sendt til legevakt, seier operasjonsleiar Frode Kolltveit i Vest politidistrikt. Politiet har vore i kontakt med sjåføren som er ein mann i 50-åra og det skal ikkje ha vore panikk om bord i bussen. Dei evakuerte er venta å vere framme på Håbakken i Lærdal kl. 18, tre timar etter at bussen velta. Naudetatane melder å ha god kontroll på staden, trass vanskelege vêrforhold. Naudetatane har gjort ein strålande innsats, seier Kolltveit. Tok folk ut av bakruta For å passasjerane ut av bussen knuste redningspersonellet bakruta på bussen. Det gjekk fint føre seg. Folk var greitt kledde til å takle vinden, seier bilbergar Anders Frydenlund. Litt over klokka 18 reiste alle naudetatar og bergingspersonell frå Hemsedalsfjellet. Ein tom buss var alt som stod igjen på fjellet. Den skal eg hente seinare i kveld, seier Frydenlund. Ingen alvorlege personskadar Politiet fekk melding om uhellet like før klokka 15 måndag ettermiddag. Bussen velta og ligg på sida i Mørkedalen, mellom Borlaugkrysset og Hemsedalsfjellet. Den ligg med dørene ned. Det er ikkje meldt om alvorleg skadde, men nokre av passasjerane skal vera forslått og ha smerter i kroppen, melder Vest politidistrikt. Lærdal kommune har sett krisestab. Fjellovergangen blir stengd til tysdag klokka 07, melder Statens vegvesen. Bussen skal først ha køyrt i grøfta, så tok vinden tak og velta den delvis over på sida, seier operasjonsleiar Dan Erik Johannessen. Bussen er ein dobbeltdekkar frå Vy som var på veg frå Oslo til Førde.Krevjande forhold på fjellet Klokka 1645 meldte politiet at dei skulle førebu evakuering av passasjerane. Bussar og minibussar står klare og politiet har rekvirert to beltevogner som er på veg mot området. Johannesen i politiet seier det er vanskelege vêrforhold på fjellet. Det er rett ut utrivelege forhold i området: Middelvind på 18 sekundmeter og sterke vindkast på opp mot 30 sekundmeter, det er snø og sjølvsagt kaldt, seier Johannessen.  Politiet har kontakta Hovudredningssentralen i Sør-Noreg for å få berga ut personane i bussen. Betyr det Norsk Folkehjelp eller Røde Kors Hjelpekorps? Vi har kopla på ein ekstrabuss for å få den inn i området, men vi kan ikkje setje vår lit til at det går. Simultant tenkjer vi redning med dei ressursane, ja. ",https://www.nrk.no/vestland/petter-og-37-andre-sat-i-bussen-som-velta-pa-hemsedalsfjellet_-_-folk-datt-opp-pa-kvarandre-1.16727589,,,nrk,nrk,,,"[Håbakken, Lærdal, Hemsedalsfjellet, Breistøl]","[{Håbakken, isIn, Lærdal}]"
Politiet: – Anten søv dei tungt eller så er dei veldig tolmodige,"Klokka 05.09 onsdag morgon fekk dei melding frå Høyanger om ein bil der fløyta ulte konstant. Dette hadde gått føre seg mellom femten og tjue minutt, og meldaren var nok sikkert ikkje av den heilt blide sorten etter uroa på morgonkvisten.– Det var også lett å høyra via telefon inn til oss, melder operasjonssentralen.Likevel fekk dei berre denne eine telefonen og politiet konkluderer med at anten søv Høyanger-folket tungt eller så er dei veldige tolmodige.– Me har oppnådd kontakt med bileigar som skal ta seg av saka.",https://www.sognavis.no/5-115-923324,amedia-022b0252c848ea1e855deb22b9fd53e7,['79dfa23fd323047b928598b1a4064525'],sognavis,amedia,2023-01-04T07:48:32.000+0100,,Høyanger,[{}]
"No kan du stemma fram ditt favorittnamn blant ti kandidatar, deriblant Kåken, Hytto eller Haugjen","På nettsida til Eidfjord kommune er det lagt inn ei avstemming med ti alternative namneforslag. Kommunen hadde sett fristen til å koma med namneforslag til 1. januar 2023. For å velja mellom ti kandidatar, kan du fram til 1. februar stemma på kva du vil at hytta skal heita. Dagsturhytta er no i ferd med å verta klar for bruk. – Enno står det att ferdigstilling inne, tilrettelegging utanfor hytta og merking og tilrettelegging av sti. Dei ti namnealternativa er: Gjestfri Aokanbu Storaheibua Kåken Hytto Fjellstovo Bergslien Solhaug Fjordabu Haugjen Den 3. mai 2023 er det planlagt offisiell opning av hytta. Lyser ut namnekonkurranse og tilsyn med dagsturhytte",https://www.hardanger-folkeblad.no/5-22-482591,amedia-319cd4e36518a797f1e1272be3924a90,['5f26e2f3e55a24cab8a2165147e62194'],hardanger-folkeblad,amedia,2023-01-04T16:31:00.000+0100,,Eidfjord,[{}]
